   4.8856E+04  8.5779E-23  2.2006E-22  6.1474E-22 
   4.9878E+04  8.8609E-23  2.2869E-22  6.4044E-22 
   5.0923E+04  9.2265E-23  2.3836E-22  6.6780E-22 
   5.1989E+04  9.5902E-23  2.4824E-22  6.9602E-22 
   5.3077E+04  9.9728E-23  2.5854E-22  7.2543E-22 
   5.4188E+04  1.0392E-22  2.6944E-22  7.5608E-22 
   5.5322E+04  1.0851E-22  2.8097E-22  7.8805E-22 
   5.6480E+04  1.1351E-22  2.9313E-22  8.2130E-22 
   5.7663E+04  1.1896E-22  3.0599E-22  8.5597E-22 
   5.8870E+04  1.2492E-22  3.1959E-22  8.9209E-22 
   6.0102E+04  1.3133E-22  3.3387E-22  9.2959E-22 
   6.1360E+04  1.3821E-22  3.4887E-22  9.6848E-22 
   6.2645E+04  1.4557E-22  3.6456E-22  1.0087E-21 
   6.3956E+04  1.5346E-22  3.8068E-22  1.0491E-21 
   6.5295E+04  1.6180E-22  3.9769E-22  1.0917E-21 
   6.6662E+04  1.7057E-22  4.1530E-22  1.1354E-21 
   6.8057E+04  1.7972E-22  4.3344E-22  1.1800E-21 
   6.9482E+04  1.8902E-22  4.5183E-22  1.2252E-21 
   7.0936E+04  1.9839E-22  4.7037E-22  1.2708E-21 
   7.2421E+04  2.0770E-22  4.8889E-22  1.3165E-21 
   7.3937E+04  2.1662E-22  5.0702E-22  1.3617E-21 
   7.5485E+04  2.2548E-22  5.2516E-22  1.4072E-21 
   7.7065E+04  2.3392E-22  5.4288E-22  1.4523E-21 
   7.8678E+04  2.4188E-22  5.6013E-22  1.4970E-21 
   8.0325E+04  2.4931E-22  5.7687E-22  1.5412E-21 
   8.2007E+04  2.5611E-22  5.9303E-22  1.5848E-21 
   8.3723E+04  2.6239E-22  6.0858E-22  1.6277E-21 
   8.5476E+04  2.6810E-22  6.2344E-22  1.6696E-21 
   8.7265E+04  2.7324E-22  6.3753E-22  1.7101E-21 
   8.9092E+04  2.7782E-22  6.5071E-22  1.7487E-21 
   9.0957E+04  2.8183E-22  6.6285E-22  1.7849E-21 
   9.2861E+04  2.8526E-22  6.7376E-22  1.8180E-21 
   9.4805E+04  2.8808E-22  6.8324E-22  1.8472E-21 
   9.6790E+04  2.9030E-22  6.9114E-22  1.8719E-21 
   9.8816E+04  2.9189E-22  6.9728E-22  1.8917E-21 
   1.0088E+05  2.9268E-22  7.0109E-22  1.9045E-21 
   1.0300E+05  2.9303E-22  7.0353E-22  1.9133E-21 
   1.0515E+05  2.9204E-22  7.0348E-22  1.9161E-21 
   1.0735E+05  2.9114E-22  7.0229E-22  1.9143E-21 
   1.0960E+05  2.9010E-22  7.0025E-22  1.9094E-21 
   1.1189E+05  2.8884E-22  6.9741E-22  1.9021E-21 
   1.1424E+05  2.8758E-22  6.9420E-22  1.8935E-21 
   1.1663E+05  2.8631E-22  6.9105E-22  1.8850E-21 
   1.1907E+05  2.8522E-22  6.8835E-22  1.8778E-21 
   1.2156E+05  2.8440E-22  6.8640E-22  1.8727E-21 
   1.2411E+05  2.8393E-22  6.8544E-22  1.8704E-21 
   1.2671E+05  2.8385E-22  6.8560E-22  1.8714E-21 
   1.2936E+05  2.8417E-22  6.8695E-22  1.8759E-21 
   1.3207E+05  2.8490E-22  6.8949E-22  1.8840E-21 
   1.3483E+05  2.8601E-22  6.9316E-22  1.8953E-21 
   1.3765E+05  2.8747E-22  6.9786E-22  1.9097E-21 
   1.4053E+05  2.8923E-22  7.0346E-22  1.9268E-21 
   1.4348E+05  2.9125E-22  7.0984E-22  1.9461E-21 
   1.4648E+05  2.9347E-22  7.1681E-22  1.9673E-21 
   1.4955E+05  2.9583E-22  7.2423E-22  1.9898E-21 
   1.5268E+05  2.9829E-22  7.3193E-22  2.0131E-21 
   1.5587E+05  3.0077E-22  7.3972E-22  2.0367E-21 
   1.5913E+05  3.0324E-22  7.4746E-22  2.0601E-21 
   1.6247E+05  3.0563E-22  7.5499E-22  2.0830E-21 
   1.6587E+05  3.0791E-22  7.6219E-22  2.1049E-21 
   1.6934E+05  3.1004E-22  7.6897E-22  2.1255E-21 
   1.7288E+05  3.1202E-22  7.7529E-22  2.1448E-21 
   1.7650E+05  3.1383E-22  7.8115E-22  2.1628E-21 
   1.8020E+05  3.1550E-22  7.8661E-22  2.1796E-21 
   1.8397E+05  3.1705E-22  7.9175E-22  2.1955E-21 
   1.8782E+05  3.1852E-22  7.9670E-22  2.2109E-21 
   1.9175E+05  3.1697E-22  7.9860E-22  2.2232E-21 
   1.9577E+05  3.1856E-22  8.0369E-22  2.2387E-21 
   1.9986E+05  3.2018E-22  8.0888E-22  2.2547E-21 
   2.0405E+05  3.2180E-22  8.1415E-22  2.2709E-21 
   2.0832E+05  3.2339E-22  8.1944E-22  2.2873E-21 
   2.1268E+05  3.2491E-22  8.2461E-22  2.3034E-21 
   2.1713E+05  3.2631E-22  8.2946E-22  2.3187E-21 
   2.2168E+05  3.2749E-22  8.3374E-22  2.3323E-21 
   2.2632E+05  3.2835E-22  8.3710E-22  2.3433E-21 
   2.3106E+05  3.2877E-22  8.3915E-22  2.3504E-21 
   2.3589E+05  3.2860E-22  8.3943E-22  2.3522E-21 
   2.4083E+05  3.2768E-22  8.3742E-22  2.3472E-21 
   2.4587E+05  3.2585E-22  8.3261E-22  2.3338E-21 
   2.5102E+05  3.2294E-22  8.2447E-22  2.3105E-21 
   2.5627E+05  3.1880E-22  8.1256E-22  2.2758E-21 
   2.6164E+05  3.1335E-22  7.9655E-22  2.2289E-21 
   2.6712E+05  3.0655E-22  7.7633E-22  2.1692E-21 
   2.7271E+05  2.9843E-22  7.5204E-22  2.0972E-21 
   2.7842E+05  2.8913E-22  7.2407E-22  2.0142E-21 
   2.8424E+05  2.7886E-22  6.9311E-22  1.9222E-21 
   2.9019E+05  2.6791E-22  6.6005E-22  1.8238E-21 
   2.9627E+05  2.5660E-22  6.2589E-22  1.7221E-21 
   3.0247E+05  2.4524E-22  5.9165E-22  1.6202E-21 
   3.0880E+05  2.3411E-22  5.5823E-22  1.5207E-21 
   3.1527E+05  2.2347E-22  5.2639E-22  1.4261E-21 
   3.2187E+05  2.1348E-22  4.9667E-22  1.3380E-21 
   3.2860E+05  2.0425E-22  4.6942E-22  1.2573E-21 
   3.3548E+05  1.9583E-22  4.4479E-22  1.1846E-21 
   3.4251E+05  1.8823E-22  4.2281E-22  1.1200E-21 
   3.4968E+05  1.8142E-22  4.0338E-22  1.0631E-21 
   3.5700E+05  1.7530E-22  3.8629E-22  1.0135E-21 
   3.6447E+05  1.6997E-22  3.7154E-22  9.7078E-22 
   3.7210E+05  1.6516E-22  3.5868E-22  9.3406E-22 
   3.7989E+05  1.6101E-22  3.4774E-22  9.0297E-22 
   3.8784E+05  1.5726E-22  3.3831E-22  8.7669E-22 
   3.9596E+05  1.5400E-22  3.3036E-22  8.5482E-22 
   4.0425E+05  1.5105E-22  3.2358E-22  8.3668E-22 
   4.1271E+05  1.4849E-22  3.1795E-22  8.2192E-22 
   4.2135E+05  1.4620E-22  3.1322E-22  8.0997E-22 
   4.3017E+05  1.4419E-22  3.0932E-22  8.0049E-22 
   4.3917E+05  1.4238E-22  3.0608E-22  7.9303E-22 
   4.4837E+05  1.4073E-22  3.0338E-22  7.8720E-22 
   4.5775E+05  1.3922E-22  3.0110E-22  7.8266E-22 
   4.6733E+05  1.3780E-22  2.9912E-22  7.7904E-22 
   4.7712E+05  1.3643E-22  2.9734E-22  7.7601E-22 
   4.8710E+05  1.3509E-22  2.9563E-22  7.7322E-22 
   4.9730E+05  1.3374E-22  2.9388E-22  7.7032E-22 
   5.0771E+05  1.3204E-22  2.9167E-22  7.6664E-22 
   5.1834E+05  1.3020E-22  2.8916E-22  7.6212E-22 
   5.2919E+05  1.2828E-22  2.8630E-22  7.5649E-22 
   5.4027E+05  1.2625E-22  2.8300E-22  7.4947E-22 
   5.5158E+05  1.2407E-22  2.7920E-22  7.4086E-22 
   5.6312E+05  1.2175E-22  2.7486E-22  7.3053E-22 
   5.7491E+05  1.1929E-22  2.6999E-22  7.1854E-22 
   5.8695E+05  1.1670E-22  2.6466E-22  7.0506E-22 
   5.9923E+05  1.1402E-22  2.5897E-22  6.9045E-22 
   6.1178E+05  1.1129E-22  2.5308E-22  6.7517E-22 
   6.2458E+05  1.0858E-22  2.4717E-22  6.5977E-22 
   6.3766E+05  1.0595E-22  2.4144E-22  6.4482E-22 
   6.5101E+05  1.0344E-22  2.3603E-22  6.3079E-22 
   6.6463E+05  1.0110E-22  2.3107E-22  6.1809E-22 
   6.7855E+05  9.8953E-23  2.2666E-22  6.0698E-22 
   6.9275E+05  9.7007E-23  2.2284E-22  5.9759E-22 
   7.0725E+05  9.5266E-23  2.1960E-22  5.8992E-22 
   7.2206E+05  9.3719E-23  2.1692E-22  5.8387E-22 
   7.3717E+05  9.2348E-23  2.1473E-22  5.7928E-22 
   7.5260E+05  9.1133E-23  2.1298E-22  5.7594E-22 
   7.6836E+05  9.0048E-23  2.1158E-22  5.7362E-22 
   7.8444E+05  8.9068E-23  2.1045E-22  5.7209E-22 
   8.0086E+05  8.8168E-23  2.0953E-22  5.7111E-22 
   8.1763E+05  8.7325E-23  2.0872E-22  5.7044E-22 
   8.3474E+05  8.6515E-23  2.0797E-22  5.6988E-22 
   8.5222E+05  8.5719E-23  2.0721E-22  5.6924E-22 
   8.7006E+05  8.4917E-23  2.0638E-22  5.6834E-22 
   8.8827E+05  8.4095E-23  2.0543E-22  5.6703E-22 
   9.0687E+05  8.3239E-23  2.0432E-22  5.6520E-22 
   9.2585E+05  8.2342E-23  2.0303E-22  5.6276E-22 
   9.4523E+05  8.1398E-23  2.0155E-22  5.5969E-22 
   9.6502E+05  8.0408E-23  1.9987E-22  5.5599E-22 
   9.8522E+05  7.9377E-23  1.9801E-22  5.5170E-22 
   1.0058E+06  7.8311E-23  1.9600E-22  5.4690E-22 
   1.0269E+06  7.7221E-23  1.9387E-22  5.4170E-22 
   1.0484E+06  7.6117E-23  1.9166E-22  5.3619E-22 
   1.0703E+06  7.5135E-23  1.8951E-22  5.3061E-22 
   1.0927E+06  7.3959E-23  1.8716E-22  5.2475E-22 
   1.1156E+06  7.2816E-23  1.8483E-22  5.1891E-22 
   1.1390E+06  7.1703E-23  1.8253E-22  5.1312E-22 
   1.1628E+06  7.0623E-23  1.8029E-22  5.0744E-22 
   1.1872E+06  6.9576E-23  1.7810E-22  5.0186E-22 
   1.2120E+06  6.8559E-23  1.7596E-22  4.9638E-22 
   1.2374E+06  6.7569E-23  1.7385E-22  4.9099E-22 
   1.2633E+06  6.6602E-23  1.7178E-22  4.8563E-22 
   1.2897E+06  6.5653E-23  1.6972E-22  4.8028E-22 
   1.3167E+06  6.4715E-23  1.6766E-22  4.7489E-22 
   1.3443E+06  6.3781E-23  1.6557E-22  4.6938E-22 
   1.3724E+06  6.2844E-23  1.6343E-22  4.6369E-22 
   1.4012E+06  6.1895E-23  1.6123E-22  4.5776E-22 
   1.4305E+06  6.0927E-23  1.5893E-22  4.5151E-22 
   1.4604E+06  5.9933E-23  1.5651E-22  4.4488E-22 
   1.4910E+06  5.8905E-23  1.5396E-22  4.3780E-22 
   1.5222E+06  5.7836E-23  1.5125E-22  4.3022E-22 
   1.5541E+06  5.6723E-23  1.4837E-22  4.2209E-22 
   1.5866E+06  5.5561E-23  1.4531E-22  4.1339E-22 
   1.6198E+06  5.4347E-23  1.4207E-22  4.0408E-22 
   1.6537E+06  5.3081E-23  1.3863E-22  3.9417E-22 
   1.6884E+06  5.1764E-23  1.3500E-22  3.8367E-22 
   1.7237E+06  5.0397E-23  1.3119E-22  3.7259E-22 
   1.7598E+06  4.8983E-23  1.2721E-22  3.6098E-22 
   1.7966E+06  4.7528E-23  1.2309E-22  3.4888E-22 
   1.8342E+06  4.6038E-23  1.1882E-22  3.3636E-22 
   1.8726E+06  4.4522E-23  1.1446E-22  3.2351E-22 
   1.9118E+06  4.2991E-23  1.1003E-22  3.1043E-22 
   1.9518E+06  4.1456E-23  1.0557E-22  2.9724E-22 
   1.9927E+06  3.9929E-23  1.0112E-22  2.8406E-22 
   2.0344E+06  3.8423E-23  9.6712E-23  2.7101E-22 
   2.0770E+06  3.6948E-23  9.2393E-23  2.5820E-22 
   2.1205E+06  3.5516E-23  8.8192E-23  2.4573E-22 
   2.1649E+06  3.4134E-23  8.4135E-23  2.3369E-22 
   2.2102E+06  3.2808E-23  8.0240E-23  2.2213E-22 
   2.2565E+06  3.1543E-23  7.6521E-23  2.1108E-22 
   2.3037E+06  3.0334E-23  7.2976E-23  2.0056E-22 
   2.3519E+06  2.9203E-23  6.9631E-23  1.9060E-22 
   2.4011E+06  2.8107E-23  6.6443E-23  1.8117E-22 
   2.4514E+06  2.7088E-23  6.3453E-23  1.7229E-22 
   2.5027E+06  2.6125E-23  6.0642E-23  1.6395E-22 
   2.5551E+06  2.5228E-23  5.8014E-23  1.5616E-22 
   2.6086E+06  2.4389E-23  5.5566E-23  1.4890E-22 
   2.6632E+06  2.3609E-23  5.3294E-23  1.4217E-22 
   2.7190E+06  2.2886E-23  5.1192E-23  1.3595E-22 
   2.7759E+06  2.2217E-23  4.9253E-23  1.3022E-22 
   2.8340E+06  2.1599E-23  4.7467E-23  1.2494E-22 
   2.8933E+06  2.1030E-23  4.5825E-23  1.2009E-22 
   2.9539E+06  2.0508E-23  4.4321E-23  1.1565E-22 
   3.0157E+06  2.0026E-23  4.2937E-23  1.1157E-22 
   3.0788E+06  1.9583E-23  4.1666E-23  1.0782E-22 
   3.1433E+06  1.9176E-23  4.0502E-23  1.0439E-22 
   3.2091E+06  1.8802E-23  3.9434E-23  1.0125E-22 
   3.2763E+06  1.8459E-23  3.8455E-23  9.8372E-23 
   3.3449E+06  1.8143E-23  3.7557E-23  9.5730E-23 
   3.4149E+06  1.7855E-23  3.6738E-23  9.3323E-23 
   3.4864E+06  1.7592E-23  3.5991E-23  9.1129E-23 
   3.5593E+06  1.7353E-23  3.5310E-23  8.9130E-23 
   3.6338E+06  1.7136E-23  3.4695E-23  8.7321E-23 
   3.7099E+06  1.6945E-23  3.4144E-23  8.5694E-23 
   3.7876E+06  1.6764E-23  3.3638E-23  8.4217E-23 
   3.8669E+06  1.6611E-23  3.3194E-23  8.2904E-23 
   3.9478E+06  1.6466E-23  3.2792E-23  8.1732E-23 
   4.0304E+06  1.6348E-23  3.2446E-23  8.0706E-23 
   4.1148E+06  1.6236E-23  3.2133E-23  7.9791E-23 
   4.2010E+06  1.6147E-23  3.1869E-23  7.9006E-23 
   4.2889E+06  1.6063E-23  3.1637E-23  7.8326E-23 
   4.3787E+06  1.6002E-23  3.1445E-23  7.7747E-23 
   4.4703E+06  1.5943E-23  3.1276E-23  7.7250E-23 
   4.5639E+06  1.5903E-23  3.1144E-23  7.6846E-23 
   4.6594E+06  1.5865E-23  3.1032E-23  7.6510E-23 
   4.7570E+06  1.5844E-23  3.0952E-23  7.6253E-23 
   4.8566E+06  1.5825E-23  3.0887E-23  7.6055E-23 
   4.9582E+06  1.5822E-23  3.0852E-23  7.5923E-23 
   5.0620E+06  1.5818E-23  3.0828E-23  7.5840E-23 
   5.1680E+06  1.5829E-23  3.0828E-23  7.5810E-23 
   5.2762E+06  1.5840E-23  3.0839E-23  7.5820E-23 
   5.3866E+06  1.5864E-23  3.0870E-23  7.5876E-23 
   5.4994E+06  1.5887E-23  3.0910E-23  7.5967E-23 
   5.6145E+06  1.5920E-23  3.0964E-23  7.6082E-23 
   5.7320E+06  1.5951E-23  3.1019E-23  7.6211E-23 
   5.8520E+06  1.5992E-23  3.1088E-23  7.6368E-23 
   5.9745E+06  1.6031E-23  3.1158E-23  7.6530E-23 
   6.0996E+06  1.6077E-23  3.1236E-23  7.6705E-23 
   6.2273E+06  1.6120E-23  3.1312E-23  7.6882E-23 
   6.3576E+06  1.6170E-23  3.1393E-23  7.7056E-23 
   6.4907E+06  1.6215E-23  3.1466E-23  7.7217E-23 
   6.6266E+06  1.6266E-23  3.1543E-23  7.7370E-23 
   6.7653E+06  1.6310E-23  3.1606E-23  7.7493E-23 
   6.9069E+06  1.6360E-23  3.1674E-23  7.7611E-23 
   7.0515E+06  1.6405E-23  3.1729E-23  7.7702E-23 
   7.1991E+06  1.6453E-23  3.1782E-23  7.7771E-23 
   7.3498E+06  1.6495E-23  3.1823E-23  7.7808E-23 
   7.5037E+06  1.6540E-23  3.1860E-23  7.7819E-23 
   7.6607E+06  1.6579E-23  3.1882E-23  7.7794E-23 
   7.8211E+06  1.6621E-23  3.1900E-23  7.7741E-23 
   7.9848E+06  1.6656E-23  3.1903E-23  7.7649E-23 
   8.1520E+06  1.6693E-23  3.1900E-23  7.7526E-23 
   8.3226E+06  1.6724E-23  3.1881E-23  7.7361E-23 
   8.4968E+06  1.6756E-23  3.1857E-23  7.7167E-23 
   8.6747E+06  1.6784E-23  3.1817E-23  7.6926E-23 
   8.8563E+06  1.6806E-23  3.1762E-23  7.6638E-23 
   9.0417E+06  1.6829E-23  3.1697E-23  7.6309E-23 
   9.2310E+06  1.6846E-23  3.1615E-23  7.5930E-23 
   9.4242E+06  1.6857E-23  3.1514E-23  7.5494E-23 
   9.6215E+06  1.6868E-23  3.1400E-23  7.5006E-23 
   9.8229E+06  1.6872E-23  3.1264E-23  7.4455E-23 
   1.0029E+07  1.6869E-23  3.1108E-23  7.3838E-23 
   1.0238E+07  1.6863E-23  3.0933E-23  7.3156E-23 
   1.0453E+07  1.6850E-23  3.0734E-23  7.2401E-23 
   1.0672E+07  1.6829E-23  3.0508E-23  7.1558E-23 
   1.0895E+07  1.6803E-23  3.0261E-23  7.0651E-23 
   1.1123E+07  1.6770E-23  2.9990E-23  6.9667E-23 
   1.1356E+07  1.6730E-23  2.9694E-23  6.8600E-23 
   1.1594E+07  1.6684E-23  2.9375E-23  6.7463E-23 
   1.1836E+07  1.6632E-23  2.9034E-23  6.6256E-23 
   1.2084E+07  1.6575E-23  2.8673E-23  6.4982E-23 
   1.2337E+07  1.6512E-23  2.8291E-23  6.3643E-23 
   1.2595E+07  1.6446E-23  2.7896E-23  6.2263E-23 
   1.2859E+07  1.6378E-23  2.7490E-23  6.0841E-23 
   1.3128E+07  1.6306E-23  2.7072E-23  5.9384E-23 
   1.3403E+07  1.6236E-23  2.6653E-23  5.7920E-23 
   1.3683E+07  1.6166E-23  2.6232E-23  5.6446E-23 
   1.3970E+07  1.6097E-23  2.5813E-23  5.4975E-23 
   1.4262E+07  1.6032E-23  2.5403E-23  5.3530E-23 
   1.4561E+07  1.5970E-23  2.5001E-23  5.2105E-23 
   1.4866E+07  1.5915E-23  2.4613E-23  5.0722E-23 
   1.5177E+07  1.5864E-23  2.4238E-23  4.9376E-23 
   1.5495E+07  1.5819E-23  2.3882E-23  4.8081E-23 
   1.5819E+07  1.5782E-23  2.3544E-23  4.6843E-23 
   1.6150E+07  1.5752E-23  2.3225E-23  4.5656E-23 
   1.6488E+07  1.5729E-23  2.2927E-23  4.4534E-23 
   1.6833E+07  1.5714E-23  2.2650E-23  4.3471E-23 
   1.7186E+07  1.5706E-23  2.2394E-23  4.2469E-23 
   1.7545E+07  1.5706E-23  2.2160E-23  4.1533E-23 
   1.7913E+07  1.5713E-23  2.1944E-23  4.0647E-23 
   1.8288E+07  1.5727E-23  2.1748E-23  3.9819E-23 
   1.8671E+07  1.5748E-23  2.1570E-23  3.9044E-23 
   1.9061E+07  1.5775E-23  2.1409E-23  3.8321E-23 
   1.9460E+07  1.5813E-23  2.1281E-23  3.7692E-23 
   1.9868E+07  1.5854E-23  2.1156E-23  3.7070E-23 
   2.0284E+07  1.5900E-23  2.1046E-23  3.6493E-23 
   2.0708E+07  1.5963E-23  2.0988E-23  3.6068E-23 
   2.1142E+07  1.6022E-23  2.0912E-23  3.5587E-23 
   2.1584E+07  1.6086E-23  2.0849E-23  3.5143E-23 
   2.2036E+07  1.6155E-23  2.0799E-23  3.4735E-23 
   2.2497E+07  1.6229E-23  2.0761E-23  3.4362E-23 
   2.2968E+07  1.6307E-23  2.0734E-23  3.4020E-23 
   2.3449E+07  1.6390E-23  2.0719E-23  3.3708E-23 
   2.3940E+07  1.6478E-23  2.0713E-23  3.3425E-23 
   2.4441E+07  1.6569E-23  2.0718E-23  3.3168E-23 
   2.4953E+07  1.6664E-23  2.0731E-23  3.2936E-23 
   2.5475E+07  1.6764E-23  2.0754E-23  3.2740E-23 
   2.6008E+07  1.6868E-23  2.0789E-23  3.2557E-23 
   2.6553E+07  1.6975E-23  2.0829E-23  3.2395E-23 
   2.7109E+07  1.7085E-23  2.0876E-23  3.2251E-23 
   2.7676E+07  1.7199E-23  2.0931E-23  3.2130E-23 
   2.8256E+07  1.7316E-23  2.0993E-23  3.2027E-23 
   2.8847E+07  1.7436E-23  2.1062E-23  3.1942E-23 
   2.9451E+07  1.7561E-23  2.1137E-23  3.1873E-23 
   3.0067E+07  1.7687E-23  2.1219E-23  3.1820E-23 
   3.0697E+07  1.7817E-23  2.1307E-23  3.1782E-23 
   3.1339E+07  1.7949E-23  2.1401E-23  3.1759E-23 
   3.1995E+07  1.8085E-23  2.1500E-23  3.1750E-23 
   3.2665E+07  1.8224E-23  2.1605E-23  3.1754E-23 
   3.3349E+07  1.8365E-23  2.1716E-23  3.1771E-23 
   3.4047E+07  1.8510E-23  2.1831E-23  3.1800E-23 
   3.4760E+07  1.8656E-23  2.1952E-23  3.1841E-23 
   3.5488E+07  1.8807E-23  2.2077E-23  3.1893E-23 
   3.6230E+07  1.8958E-23  2.2207E-23  3.1956E-23 
   3.6989E+07  1.9114E-23  2.2342E-23  3.2030E-23 
   3.7763E+07  1.9271E-23  2.2482E-23  3.2114E-23 
   3.8554E+07  1.9432E-23  2.2625E-23  3.2207E-23 
   3.9361E+07  1.9595E-23  2.2773E-23  3.2309E-23 
   4.0185E+07  1.9761E-23  2.2925E-23  3.2420E-23 
   4.1026E+07  1.9928E-23  2.3081E-23  3.2539E-23 
   4.1885E+07  2.0100E-23  2.3241E-23  3.2667E-23 
   4.2761E+07  2.0272E-23  2.3405E-23  3.2803E-23 
   4.3657E+07  2.0448E-23  2.3572E-23  3.2946E-23 
   4.4570E+07  2.0626E-23  2.3743E-23  3.3097E-23 
   4.5503E+07  2.0807E-23  2.3918E-23  3.3255E-23 
   4.6456E+07  2.0989E-23  2.4097E-23  3.3419E-23 
   4.7428E+07  2.1176E-23  2.4279E-23  3.3590E-23 
   4.8421E+07  2.1363E-23  2.4464E-23  3.3767E-23 
   4.9435E+07  2.1554E-23  2.4653E-23  3.3950E-23 
   5.0470E+07  2.1746E-23  2.4844E-23  3.4138E-23 
   5.1526E+07  2.1942E-23  2.5040E-23  3.4332E-23 
   5.2605E+07  2.2139E-23  2.5237E-23  3.4531E-23 
   5.3706E+07  2.2339E-23  2.5439E-23  3.4735E-23 
   5.4830E+07  2.2541E-23  2.5642E-23  3.4943E-23 
   5.5978E+07  2.2746E-23  2.5849E-23  3.5156E-23 
   5.7150E+07  2.2952E-23  2.6058E-23  3.5373E-23 
   5.8346E+07  2.3162E-23  2.6271E-23  3.5594E-23 
   5.9568E+07  2.3374E-23  2.6486E-23  3.5820E-23 
   6.0814E+07  2.3588E-23  2.6704E-23  3.6048E-23 
   6.2087E+07  2.3804E-23  2.6923E-23  3.6279E-23 
   6.3387E+07  2.4023E-23  2.7146E-23  3.6513E-23 
   6.4714E+07  2.4244E-23  2.7371E-23  3.6751E-23 
   6.6069E+07  2.4468E-23  2.7599E-23  3.6991E-23 
   6.7452E+07  2.4693E-23  2.7829E-23  3.7234E-23 
   6.8864E+07  2.4922E-23  2.8062E-23  3.7479E-23 
   7.0305E+07  2.5152E-23  2.8296E-23  3.7727E-23 
   7.1777E+07  2.5385E-23  2.8534E-23  3.7977E-23 
   7.3280E+07  2.5620E-23  2.8773E-23  3.8229E-23 
   7.4814E+07  2.5859E-23  2.9016E-23  3.8484E-23 
   7.6380E+07  2.6099E-23  2.9260E-23  3.8740E-23 
   7.7979E+07  2.6342E-23  2.9507E-23  3.8999E-23 
   7.9611E+07  2.6586E-23  2.9756E-23  3.9260E-23 
   8.1277E+07  2.6834E-23  3.0007E-23  3.9523E-23 
   8.2979E+07  2.7084E-23  3.0261E-23  3.9787E-23 
   8.4716E+07  2.7337E-23  3.0518E-23  4.0054E-23 
   8.6489E+07  2.7592E-23  3.0776E-23  4.0322E-23 
   8.8300E+07  2.7851E-23  3.1037E-23  4.0592E-23 
   9.0148E+07  2.8111E-23  3.1300E-23  4.0864E-23 
   9.2035E+07  2.8374E-23  3.1566E-23  4.1138E-23 
   9.3962E+07  2.8640E-23  3.1834E-23  4.1414E-23 
   9.5929E+07  2.8909E-23  3.2105E-23  4.1692E-23 
   9.7937E+07  2.9179E-23  3.2379E-23  4.1972E-23 
   9.9987E+07  2.9454E-23  3.2655E-23  4.2255E-23 
   1.0208E+08  2.9730E-23  3.2934E-23  4.2540E-23 
   1.0422E+08  3.0010E-23  3.3216E-23  4.2827E-23 
   1.0640E+08  3.0293E-23  3.3500E-23  4.3117E-23 
   1.0863E+08  3.0579E-23  3.3788E-23  4.3411E-23 
   1.1090E+08  3.0867E-23  3.4078E-23  4.3707E-23 
   1.1322E+08  3.1159E-23  3.4372E-23  4.4006E-23 
   1.1559E+08  3.1454E-23  3.4668E-23  4.4308E-23 
   1.1801E+08  3.1751E-23  3.4968E-23  4.4613E-23 
   1.2048E+08  3.2052E-23  3.5271E-23  4.4922E-23 
   1.2300E+08  3.2356E-23  3.5577E-23  4.5234E-23 
   1.2558E+08  3.2664E-23  3.5887E-23  4.5550E-23 
   1.2821E+08  3.2974E-23  3.6200E-23  4.5870E-23 
   1.3089E+08  3.3288E-23  3.6516E-23  4.6194E-23 
   1.3363E+08  3.3606E-23  3.6837E-23  4.6522E-23 
   1.3643E+08  3.3926E-23  3.7160E-23  4.6854E-23 
   1.3928E+08  3.4251E-23  3.7488E-23  4.7191E-23 
   1.4220E+08  3.4579E-23  3.7819E-23  4.7532E-23 
   1.4518E+08  3.4910E-23  3.8154E-23  4.7878E-23 
   1.4822E+08  3.5245E-23  3.8493E-23  4.8229E-23 
   1.5132E+08  3.5584E-23  3.8836E-23  4.8585E-23 
   1.5449E+08  3.5927E-23  3.9183E-23  4.8945E-23 
   1.5772E+08  3.6273E-23  3.9534E-23  4.9311E-23 
   1.6102E+08  3.6623E-23  3.9890E-23  4.9682E-23 
   1.6439E+08  3.6977E-23  4.0249E-23  5.0058E-23 
   1.6783E+08  3.7335E-23  4.0613E-23  5.0440E-23 
   1.7135E+08  3.7697E-23  4.0982E-23  5.0827E-23 
   1.7493E+08  3.8063E-23  4.1354E-23  5.1221E-23 
   1.7859E+08  3.8433E-23  4.1732E-23  5.1619E-23 
   1.8233E+08  3.8807E-23  4.2114E-23  5.2024E-23 
   1.8615E+08  3.9186E-23  4.2500E-23  5.2435E-23 
   1.9005E+08  3.9569E-23  4.2892E-23  5.2852E-23 
   1.9403E+08  3.9956E-23  4.3288E-23  5.3275E-23 
   1.9809E+08  4.0347E-23  4.3689E-23  5.3704E-23 
   2.0223E+08  4.0743E-23  4.4094E-23  5.4140E-23 
   2.0647E+08  4.1143E-23  4.4505E-23  5.4582E-23 
   2.1079E+08  4.1548E-23  4.4921E-23  5.5031E-23 
   2.1520E+08  4.1957E-23  4.5342E-23  5.5486E-23 
   2.1971E+08  4.2371E-23  4.5768E-23  5.5948E-23 
   2.2431E+08  4.2790E-23  4.6199E-23  5.6416E-23 
   2.2900E+08  4.3213E-23  4.6635E-23  5.6892E-23 
   2.3379E+08  4.3641E-23  4.7077E-23  5.7374E-23 
   2.3869E+08  4.4075E-23  4.7525E-23  5.7864E-23 
